"206";"4";"72";"0";"46";"<table style=""font-family: Verdana,Arial,Helvetica,sans-serif; font-size: 10px; letter-spacing: normal; text-indent: 0px; text-transform: none; word-spacing: 0px; background-color: #ffffff; width: 400px;"" border=""0"" cellspacing=""0"" align=""center"">
<tbody>
<tr>
<td width=""227""><span style=""color: #006600; font-family: Lucida Sans;""><strong><span style=""color: #000000;"">469-J |<span class=""Apple-converted-space"">&nbsp;</span></span>Energy Jersey</strong></span><strong><span style=""color: #000000; font-family: Lucida Sans;""><span class=""Apple-converted-space"">&nbsp;</span></span></strong><span style=""color: #ff0000; font-family: Lucida Sans;""><strong><span style=""color: #333333;"">|</span></strong><span class=""Apple-converted-space"">&nbsp;</span><strong>$26.95 ea.</strong></span></td>
<td width=""169"">&nbsp;</td>
</tr>
<tr>
<td colspan=""2"">
<ul>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">FABRIC :<span class=""Apple-converted-space"">&nbsp;</span></span></strong><span class=""num3"" style=""color: #000000; font-size: 10px;""><span style=""font-family: Lucida Sans;"">This<span class=""Apple-converted-space"">&nbsp;</span><span style=""font-family: Lucida Sans;""><em><strong>Unisex</strong></em></span></span></span></span></li>
<li><span style=""font-family: Lucida Sans;""><span class=""num3"" style=""color: #000000; font-size: 10px;""><span style=""font-family: Lucida Sans;"">jersey<span class=""Apple-converted-space"">&nbsp;</span><span style=""font-family: Lucida Sans;"">body and panels made of 100%<span class=""Apple-converted-space"">&nbsp;</span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><a href=""http://www.basketball-uniforms.com/fabrics/fiber/fiber.html"">Micro-fiber</a></span></span></span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;"">polyester fabric</span><span class=""Apple-converted-space"">&nbsp;</span>with Moisture Managment.</span></span><br /></span></span></span></li>
<li><span style=""font-family: Lucida Sans;""><span style=""color: #666666;""><strong>INCLUDES :</strong></span><span style=""color: #000000;""><span class=""Apple-converted-space"">&nbsp;</span>Front Team Name/ Logo</span><span class=""Apple-converted-space"">&nbsp;</span><span style=""color: #006600; font-size: xx-small;"">[<span class=""Apple-converted-space"">&nbsp;</span></span><span style=""font-size: xx-small;""><a href=""http://www.basketball-uniforms.com/basketball-uniforms-logos.html"">Click here to view logo samples</a><span style=""color: #006600;""><span class=""Apple-converted-space"">&nbsp;</span>]</span></span><span style=""color: #000000;""><br />4"" Front numbers &amp; 6"" Back numbers</span></span></li>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">SIZES :<span class=""Apple-converted-space"">&nbsp;</span></span></strong></span>YS, YM, YL, AXS, AS, AM, AL , AXL, A2XL, A3XL, A4XL<br /><span style=""font-family: Lucida Sans;""><span style=""color: #006600; font-size: xx-small;"">[</span><span style=""font-size: xx-small;""><a href=""http://www.basketball-uniforms.com/basketball-uniforms-size1.html""><span class=""Apple-converted-space"">&nbsp;</span>Click here to view size chart<span class=""Apple-converted-space"">&nbsp;</span></a></span><span style=""font-size: xx-small;""><span style=""color: #006600;"">]</span></span></span></li>
<li>Made in USA</li>
</ul>
<table style=""font-family: Verdana,Arial,Helvetica,sans-serif; font-size: 10px; letter-spacing: normal; text-indent: 0px; text-transform: none; word-spacing: 0px; background-color: #ffffff; width: 400px;"" border=""0"" cellspacing=""0"" align=""center"">
<tbody>
<tr>
<td width=""285"">
<div align=""left""><span style=""color: #006600; font-family: Lucida Sans;""><strong><span style=""color: #000000;"">469-SH</span></strong><span class=""style2"" style=""font-weight: bold; font-size: 13px;""><strong><span style=""color: #000000;""><span class=""Apple-converted-space"">&nbsp;</span>|<span class=""Apple-converted-space"">&nbsp;</span></span></strong></span><strong>Energy Short<span class=""Apple-converted-space"">&nbsp;</span></strong></span><span style=""color: #ff0000; font-family: Lucida Sans;""><strong><span style=""color: #333333;"">|</span></strong><span class=""Apple-converted-space"">&nbsp;</span><strong>$20.00 ea.</strong></span></div>
</td>
<td width=""111"">&nbsp;</td>
</tr>
<tr>
<td colspan=""2""><br />
<ul>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">FABRIC :<span class=""Apple-converted-space"">&nbsp;</span></span></strong></span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;"">Short body and panels<span class=""Apple-converted-space"">&nbsp;</span></span></span>100%<span class=""Apple-converted-space"">&nbsp;</span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;""><a href=""http://www.basketball-uniforms.com/fabrics/fiber/fiber.html"">Micro-fiber<span class=""Apple-converted-space"">&nbsp;</span></a></span></span></span></span></span><span style=""font-family: Lucida Sans;""><span style=""font-family: Lucida Sans;"">polyester fabric<span style=""font-family: Lucida Sans;""><span class=""Apple-converted-space"">&nbsp;</span>with Moisture Managment</span></span>.</span></li>
<li><span style=""font-family: Lucida Sans;"">Waistband drawstring.</span></li>
<li><span style=""font-family: Lucida Sans;""><span style=""color: #666666;""><strong>INSEAM :</strong></span><span style=""color: #666666;""><strong>INSEAM :</strong><strong><span class=""Apple-converted-space"">&nbsp;</span></strong></span>YS &amp; YM -<span class=""Apple-converted-space"">&nbsp;</span><strong>7"" inch</strong>, YL -<span class=""Apple-converted-space"">&nbsp;</span><strong>9"" inch</strong>, Adult -<span class=""Apple-converted-space"">&nbsp;</span><strong>11"" inch</strong></span></li>
<li><span style=""font-family: Lucida Sans;""><strong><span style=""color: #666666;"">SIZES :<span class=""Apple-converted-space"">&nbsp;</span></span></strong></span>YS, YM, YL, AXS, AS, AM, AL , AXL, A2XL, A3XL, A4XL<br /><span style=""font-family: Lucida Sans;""><span style=""color: #006600; font-size: xx-small;"">[</span><span style=""font-size: xx-small;""><a href=""http://www.basketball-uniforms.com/basketball-uniforms-size1.html""><span class=""Apple-converted-space"">&nbsp;</span>Click here to view size chart<span class=""Apple-converted-space"">&nbsp;</span></a><span style=""color: #006600;"">]</span></span></span></li>
<li>Made in USA</li>
</ul>
<p>&nbsp;</p>
<p><span style=""color: #ffffff;"">NOTE</span>&nbsp;</p>
<table style=""font-family: Verdana,Arial,Helvetica,sans-serif; font-size: 10px; width: 639px;"" border=""1"" cellspacing=""0"" cellpadding=""0"">
<tbody>
<tr>
<td width=""314"">
<div align=""center""><span style=""color: #ff0000;"">ADD FOR EACH JERSEY OR SHORT:<br /><span style=""color: #000000;"">A2XL :</span><span class=""Apple-converted-space"">&nbsp;</span>$3.00,<span class=""Apple-converted-space"">&nbsp;</span><span style=""color: #000000;"">A3XL :</span><span class=""Apple-converted-space"">&nbsp;</span>$5.00,<span class=""Apple-converted-space"">&nbsp;</span><span style=""color: #000000;"">A4XL :</span><span class=""Apple-converted-space"">&nbsp;</span>$6.00</span></div>
</td>
<td width=""319"">
<div align=""center""><span style=""font-size: small;"">Jersey &amp; Short must be the same size</span></div>
</td>
</tr>
</tbody>
</table>
<p>&nbsp;</p>
</td>
</tr>
</tbody>
</table>
</td>
</tr>
</tbody>
</table>"
"207";"4";"73";"0";"46";"Set Price: $46.95 EA (Min10+)
Below 10 units: Add $25.00 or more surcharge 
Set will include: Jersey, Short, 1 Color Front Team Name/ Logo,
1 Color Front and Back Numbers"
"208";"4";"83";"0";"46";NULL
"209";"4";"106";"0";"46";NULL
"210";"4";"72";"0";"47";"<ul>
<li>100% <a href=""http://www.basketball-uniforms.com/fabrics/mesh/mesh.html"">Micro mesh</a> polyester fabric</li>
<li>Youth-7"" inseam</li>
<li>Adult-9"" inseam</li>
</ul>"
"211";"4";"73";"0";"47";"<ul>
<li>100% <a href=""http://www.basketball-uniforms.com/fabrics/mesh/mesh.html"">Micro mesh</a> polyester fabric</li>
<li>Youth-7"" inseam</li>
<li>Adult-9"" inseam</li>
</ul>"
"212";"4";"83";"0";"47";NULL
"213";"4";"106";"0";"47";NULL
"214";"4";"72";"0";"48";"4100-PT | Phoenix Pant"
"215";"4";"73";"0";"48";"<ul>
<li>Dazzle double knit polyester fabric</li>
<li>Full duke crotch</li>
<li>Reinfored stress point</li>
<li>2"" waistband</li>
<li>1/2"" calf elastic</li>
<li><strong><span style=""color: #ff0000;"">Pads and Belt not included </span></strong></li>
</ul>"
