"152";"3";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"153";"0";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"153";"1";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"153";"2";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"153";"3";"1";"2";"16.9500";"16.9500";"16.9500";"16.9500";NULL;NULL
"154";"0";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"154";"1";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"154";"2";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"154";"3";"1";"2";"19.9500";"19.9500";"19.9500";"19.9500";NULL;NULL
"165";"0";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"165";"1";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"165";"2";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"165";"3";"1";"2";"18.9500";"18.9500";"18.9500";"18.9500";NULL;NULL
"177";"0";"1";"2";"49.9500";"29.9500";"29.9500";"29.9500";NULL;NULL
"177";"1";"1";"2";"49.9500";"29.9500";"29.9500";"29.9500";NULL;NULL
"177";"2";"1";"2";"49.9500";"29.9500";"29.9500";"29.9500";NULL;NULL
"177";"3";"1";"2";"49.9500";"29.9500";"29.9500";"29.9500";NULL;NULL
"178";"0";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"178";"1";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"178";"2";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"178";"3";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"185";"0";"1";"2";"54.9500";"54.9500";"54.9500";"54.9500";NULL;NULL
"185";"1";"1";"2";"54.9500";"54.9500";"54.9500";"54.9500";NULL;NULL
"185";"2";"1";"2";"54.9500";"54.9500";"54.9500";"54.9500";NULL;NULL
"185";"3";"1";"2";"54.9500";"54.9500";"54.9500";"54.9500";NULL;NULL
"186";"0";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"186";"1";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"186";"2";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"186";"3";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"187";"0";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"187";"1";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"187";"2";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"187";"3";"1";"2";"79.9500";"79.9500";"79.9500";"79.9500";NULL;NULL
"192";"0";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"192";"1";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"192";"2";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"192";"3";"1";"2";"59.9500";"59.9500";"59.9500";"59.9500";NULL;NULL
"194";"0";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"194";"1";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
"194";"2";"1";"2";"75.9500";"75.9500";"75.9500";"75.9500";NULL;NULL
