"572";"4";"94";"0";"89";NULL
"573";"4";"77";"0";"89";NULL
"574";"4";"78";"0";"89";NULL
"575";"4";"104";"0";"89";NULL
"576";"4";"105";"0";"89";NULL
"577";"4";"93";"0";"90";NULL
"578";"4";"94";"0";"90";NULL
"579";"4";"77";"0";"90";NULL
"580";"4";"78";"0";"90";NULL
"581";"4";"104";"0";"90";NULL
"582";"4";"105";"0";"90";NULL
"583";"4";"93";"0";"91";NULL
"584";"4";"94";"0";"91";NULL
"585";"4";"77";"0";"91";NULL
"586";"4";"78";"0";"91";NULL
"587";"4";"104";"0";"91";NULL
"588";"4";"105";"0";"91";NULL
"589";"4";"93";"0";"92";NULL
"590";"4";"94";"0";"92";NULL
"591";"4";"77";"0";"92";NULL
"592";"4";"78";"0";"92";NULL
"593";"4";"104";"0";"92";NULL
"594";"4";"105";"0";"92";NULL
"595";"4";"93";"0";"93";NULL
"596";"4";"94";"0";"93";NULL
"597";"4";"77";"0";"93";NULL
"598";"4";"78";"0";"93";NULL
"599";"4";"104";"0";"93";NULL
"600";"4";"105";"0";"93";NULL
"601";"4";"93";"0";"94";NULL
"602";"4";"94";"0";"94";NULL
"603";"4";"77";"0";"94";NULL
"604";"4";"78";"0";"94";NULL
"605";"4";"104";"0";"94";NULL
"606";"4";"105";"0";"94";NULL
"607";"4";"93";"0";"95";NULL
"608";"4";"94";"0";"95";NULL
"609";"4";"77";"0";"95";NULL
"610";"4";"78";"0";"95";NULL
"611";"4";"104";"0";"95";NULL
"612";"4";"105";"0";"95";NULL
"613";"4";"93";"0";"96";NULL
"614";"4";"94";"0";"96";NULL
"615";"4";"77";"0";"96";NULL
"616";"4";"78";"0";"96";NULL
"617";"4";"104";"0";"96";NULL
"618";"4";"105";"0";"96";NULL
"619";"4";"93";"0";"97";NULL
"620";"4";"94";"0";"97";NULL
"621";"4";"77";"0";"97";NULL
"622";"4";"78";"0";"97";NULL
"623";"4";"104";"0";"97";NULL
"624";"4";"105";"0";"97";NULL
"625";"4";"93";"0";"98";NULL
"626";"4";"94";"0";"98";NULL
"627";"4";"77";"0";"98";NULL
"628";"4";"78";"0";"98";NULL
"629";"4";"104";"0";"98";NULL
"630";"4";"105";"0";"98";NULL
"631";"4";"93";"0";"99";NULL
"632";"4";"94";"0";"99";NULL
"633";"4";"77";"0";"99";NULL
"634";"4";"78";"0";"99";NULL
"635";"4";"104";"0";"99";NULL
"636";"4";"105";"0";"99";NULL
"637";"4";"93";"0";"100";NULL
"638";"4";"94";"0";"100";NULL
"639";"4";"77";"0";"100";NULL
"640";"4";"78";"0";"100";NULL
"641";"4";"104";"0";"100";NULL
"642";"4";"105";"0";"100";NULL
"643";"4";"93";"0";"101";NULL
"644";"4";"94";"0";"101";NULL
"645";"4";"77";"0";"101";NULL
"646";"4";"78";"0";"101";NULL
"647";"4";"104";"0";"101";NULL
"648";"4";"105";"0";"101";NULL
"649";"4";"93";"0";"102";NULL
"650";"4";"94";"0";"102";NULL
"651";"4";"77";"0";"102";NULL
"652";"4";"78";"0";"102";NULL
"653";"4";"104";"0";"102";NULL
"654";"4";"105";"0";"102";NULL
"661";"4";"93";"0";"104";NULL
"662";"4";"94";"0";"104";NULL
"663";"4";"77";"0";"104";NULL
"664";"4";"78";"0";"104";NULL
"665";"4";"104";"0";"104";NULL
"666";"4";"105";"0";"104";NULL
"667";"4";"93";"0";"105";NULL
"668";"4";"94";"0";"105";NULL
"669";"4";"77";"0";"105";NULL
"670";"4";"78";"0";"105";NULL
"671";"4";"104";"0";"105";NULL
"672";"4";"105";"0";"105";NULL
"673";"4";"93";"0";"106";NULL
"674";"4";"94";"0";"106";NULL
"675";"4";"77";"0";"106";NULL
"676";"4";"78";"0";"106";NULL
"677";"4";"104";"0";"106";NULL
"678";"4";"105";"0";"106";NULL
"679";"4";"93";"0";"107";NULL
"680";"4";"94";"0";"107";NULL
"681";"4";"77";"0";"107";NULL
"682";"4";"78";"0";"107";NULL
"683";"4";"104";"0";"107";NULL
"684";"4";"105";"0";"107";NULL
"685";"4";"93";"0";"108";NULL
"686";"4";"94";"0";"108";NULL
"687";"4";"77";"0";"108";NULL
"688";"4";"78";"0";"108";NULL
"689";"4";"104";"0";"108";NULL
"690";"4";"105";"0";"108";NULL
"691";"4";"93";"0";"109";NULL
"692";"4";"94";"0";"109";NULL
"693";"4";"77";"0";"109";NULL
"694";"4";"78";"0";"109";NULL
"695";"4";"104";"0";"109";NULL
"696";"4";"105";"0";"109";NULL
"697";"4";"93";"0";"110";NULL
"698";"4";"94";"0";"110";NULL
"699";"4";"77";"0";"110";NULL
"700";"4";"78";"0";"110";NULL
"701";"4";"104";"0";"110";NULL
"702";"4";"105";"0";"110";NULL
"703";"4";"93";"0";"111";NULL
"704";"4";"94";"0";"111";NULL
"705";"4";"77";"0";"111";NULL
"706";"4";"78";"0";"111";NULL
"707";"4";"104";"0";"111";NULL
"708";"4";"105";"0";"111";NULL
"709";"4";"93";"0";"112";NULL
"710";"4";"94";"0";"112";NULL
"711";"4";"77";"0";"112";NULL
"712";"4";"78";"0";"112";NULL
"713";"4";"104";"0";"112";NULL
"714";"4";"105";"0";"112";NULL
"715";"4";"93";"0";"113";NULL
"716";"4";"94";"0";"113";NULL
"717";"4";"77";"0";"113";NULL
"718";"4";"78";"0";"113";NULL
"719";"4";"104";"0";"113";NULL
"720";"4";"105";"0";"113";NULL
"721";"4";"93";"0";"114";NULL
"722";"4";"94";"0";"114";NULL
"723";"4";"77";"0";"114";NULL
"724";"4";"78";"0";"114";NULL
"725";"4";"104";"0";"114";NULL
"726";"4";"105";"0";"114";NULL
"727";"4";"93";"0";"115";NULL
"728";"4";"94";"0";"115";NULL
"729";"4";"77";"0";"115";NULL
"730";"4";"78";"0";"115";NULL
"731";"4";"104";"0";"115";NULL
"732";"4";"105";"0";"115";NULL
"733";"4";"93";"0";"116";NULL
"734";"4";"94";"0";"116";NULL
"735";"4";"77";"0";"116";NULL
"736";"4";"78";"0";"116";NULL
"737";"4";"104";"0";"116";NULL
"738";"4";"105";"0";"116";NULL
"739";"4";"93";"0";"117";NULL
"740";"4";"94";"0";"117";NULL
"741";"4";"77";"0";"117";NULL
"742";"4";"78";"0";"117";NULL
"743";"4";"104";"0";"117";NULL
"744";"4";"105";"0";"117";NULL
"769";"4";"93";"0";"122";NULL
"770";"4";"94";"0";"122";NULL
"771";"4";"77";"0";"122";NULL
"772";"4";"78";"0";"122";NULL
"773";"4";"104";"0";"122";NULL
"774";"4";"105";"0";"122";NULL
"775";"4";"93";"0";"123";NULL
"776";"4";"94";"0";"123";NULL
"777";"4";"77";"0";"123";NULL
"778";"4";"78";"0";"123";NULL
"779";"4";"104";"0";"123";NULL
"780";"4";"105";"0";"123";NULL
"781";"4";"93";"0";"124";NULL
"782";"4";"94";"0";"124";NULL
"783";"4";"77";"0";"124";NULL
"784";"4";"78";"0";"124";NULL
"785";"4";"104";"0";"124";NULL
"786";"4";"105";"0";"124";NULL
"787";"4";"93";"0";"125";NULL
"788";"4";"94";"0";"125";NULL
"789";"4";"77";"0";"125";NULL
"790";"4";"78";"0";"125";NULL
"791";"4";"104";"0";"125";NULL
"792";"4";"105";"0";"125";NULL
"793";"4";"93";"0";"126";NULL
"794";"4";"94";"0";"126";NULL
"795";"4";"77";"0";"126";NULL
"796";"4";"78";"0";"126";NULL
"797";"4";"104";"0";"126";NULL
"798";"4";"105";"0";"126";NULL
"811";"4";"93";"0";"129";NULL
"812";"4";"94";"0";"129";NULL
"813";"4";"77";"0";"129";NULL
"814";"4";"78";"0";"129";NULL
"815";"4";"104";"0";"129";NULL
"816";"4";"105";"0";"129";NULL
"817";"4";"93";"0";"130";NULL
"818";"4";"94";"0";"130";NULL
"819";"4";"77";"0";"130";NULL
"820";"4";"78";"0";"130";NULL
"821";"4";"104";"0";"130";NULL
"822";"4";"105";"0";"130";NULL
"829";"4";"93";"0";"132";NULL
"830";"4";"94";"0";"132";NULL
"831";"4";"77";"0";"132";NULL
"832";"4";"78";"0";"132";NULL
"833";"4";"104";"0";"132";NULL
"834";"4";"105";"0";"132";NULL
"835";"4";"93";"0";"133";NULL
"836";"4";"94";"0";"133";NULL
"837";"4";"77";"0";"133";NULL
"838";"4";"78";"0";"133";NULL
"839";"4";"104";"0";"133";NULL
"840";"4";"105";"0";"133";NULL
"841";"4";"93";"0";"134";NULL
"842";"4";"94";"0";"134";NULL
"843";"4";"77";"0";"134";NULL
"844";"4";"78";"0";"134";NULL
"845";"4";"104";"0";"134";NULL
"846";"4";"105";"0";"134";NULL
"847";"4";"93";"0";"135";NULL
"848";"4";"94";"0";"135";NULL
"849";"4";"77";"0";"135";NULL
"850";"4";"78";"0";"135";NULL
"851";"4";"104";"0";"135";NULL
"852";"4";"105";"0";"135";NULL
"871";"4";"93";"0";"139";NULL
"872";"4";"94";"0";"139";NULL
"873";"4";"77";"0";"139";NULL
"874";"4";"78";"0";"139";NULL
"875";"4";"104";"0";"139";NULL
"876";"4";"105";"0";"139";NULL
"877";"4";"93";"0";"140";NULL
"878";"4";"94";"0";"140";NULL
"879";"4";"77";"0";"140";NULL
"880";"4";"78";"0";"140";NULL
"881";"4";"104";"0";"140";NULL
"882";"4";"105";"0";"140";NULL
"883";"4";"93";"0";"141";NULL
"884";"4";"94";"0";"141";NULL
"885";"4";"77";"0";"141";NULL
"886";"4";"78";"0";"141";NULL
"887";"4";"104";"0";"141";NULL
"888";"4";"105";"0";"141";NULL
"895";"4";"93";"0";"143";NULL
"896";"4";"94";"0";"143";NULL
"897";"4";"77";"0";"143";NULL
"898";"4";"78";"0";"143";NULL
"899";"4";"104";"0";"143";NULL
"900";"4";"105";"0";"143";NULL
"901";"4";"93";"0";"144";NULL
"902";"4";"94";"0";"144";NULL
"903";"4";"77";"0";"144";NULL
